svm_linear,0.5886287625418061,0.5920398009950248
svm_polynomial,0.7558528428093646,0.6666666666666666
svm_rbf,0.9464882943143813,0.945273631840796
logistic,0.58862876254180607,0.59203980099502485
knn,1.0,1.0
decision_tree,1.0,1.0
random_forest,1.0,1.0
